predict_flag,true_flag,predicted_flag
"['4b6a4aa3a9426092fee95089a3573bd3d14a9cd3', '4b6a4aa3a9426092fee95089a3573bd3d14a9cd3', '5ef2d0531454818db25dd343f4afa94267f20924', '5ef2d0531454818db25dd343f4afa94267f20924', 'a91e8d9895cf3da44df7d9bb3fb460d4452a6c93']",1.0,0.0
['f8ae7503c566f615bf39b83ad16d5e6261dc2b7b'],0.0,
['04d54906423b901b28305a27dcbd1f4bf20709f6'],1.0,1.0
['f880d57af3d6da316be3a9a549be8f2251571609'],1.0,1.0
"['2df0d02bd753145572d6e75f6651cce607c8b87e', 'a82643cc469812ccd221c6bad2a5b5c24116aae7']",1.0,1.0
['6ce3973c13ea79cfb12dae606b55367435c67cc0'],-1.0,0.0
"['2546cc3cc863a54a1a7e798bbe6cbafdca827b20', '73ebbf900c72dd401a62d9fe23028cb0b6ce4b6f', 'b95a5d9fd0983bae474c3f285def70e35a6f1292', 'c7ae3ba592b3be2478af6ef10ff3685749ae26ad', 'fa5cdebb352279c8dff9f6395f2df27c953f5613']",-1.0,1.0
"['48fab47e09db138e1820edd5a34f2cecadaa8d19', 'b3b2cd21540248afc1798d52c7c536a0024be9b2', 'dc8da0d99f0ab945118bfb9a1405c2cf868a15d4', 'dfe2a249619c2e32882471ac82146547bfb85d49', 'e485a9e607ee792f033030481228421b0042ff50']",-1.0,
['b571280d1e92692fa24976995944665018e4f178'],-1.0,1.0
"['4aae6422c1f532cd9cabc2e173498d6336a5d86a', 'b9b283299f7f599f9e41764aefb0fed32bf335bd']",0.0,0.0
"['bb8d94f0492de02c284b1b7021682fff26e422ea', 'c2a1eeb854930ec5332dc31401ec35a6ffc0c635', 'cdf0999394d958289ac7aab14d73cf968933b2dc', 'e4f5b61cead511aa0a1bfa0024817a6f32d0b3ff']",0.0,0.0
"['3579ad4e48ec4881b6ec607f6fb5c7fd35194b4d', '9acc096ed39c8ff94c86544d8838f7a5d8c0d3d4', 'b3a92742772e18b5b1f29e95954f9817453a2386', 'd83c6cb1a080e6ec41f31d8ed8bb6fabfd2aca4b', 'ed8468eb984e51b813c07cdf62f2561d106e5b34']",0.0,1.0
['1b26886ec8233bdde75711ad3b3b8f8057461b52'],0.0,
['acf4feb0540f2435028a288b2ce62a3df3f4c4dd'],1.0,
"['10470c3fdd92595d837636effe2c9abbc388c911', '437f24c8405b53cfce0c9f3f2f9b0072f3a0c522', '96afc0b6cf14bfc8227a69f7f5f3c99586af5d6e', 'e72de736dcab28d7e839b5d32c0f061ec18a0637']",1.0,
"['30fe5641c7a9cbb08194d8c4a6611712c4501d77', '492ba798f4733b137b52a580f2454ea1fe600263']",0.0,1.0
"['2a8e48c530b1ad9e4c95626fdbf7b6708a1ffc32', '77774d21abf6bbb0be0dc88a6c987f507d994c99', 'c04cb8e8caf9c26996fa920e60f004bef0a005ea']",0.0,1.0
"['38a19c89470bc680636d0d88870c28837d9df9f1', '7d8e8d98b4ceb11dfea3cf6a991bbf2b92b2398b', '7d8e8d98b4ceb11dfea3cf6a991bbf2b92b2398b', 'fc3b7667c9e9b54e5856ab09e4e8c2505c7596a3', 'fc3b7667c9e9b54e5856ab09e4e8c2505c7596a3']",-1.0,
['2529028e89ef4a8c888aa19367e5d11369b6f672'],-1.0,
"['00d13f05c48f249ece22d1fd9fca5728b14e71a3', '0565b3980e389034a6174545eb0ebc0be1d9e81e', '8af407173d6c199c840dac1fc78d6ffc2e4410d2', '97db3d9766387a7be07265a729b72000f8f1e924']",1.0,1.0
"['864f93604629dc43b680707b64cc81ac36b0bc38', 'd4e818fdd56bad9410f03915373f5cf754a78856', 'fa552914353002ab2ca72edff3299674444a7f11']",-1.0,1.0
"['4166735acf142c791e34def9e162ca49e0fcf99f', 'f570e254bf892e90aea6c6f5dc09c499d6675b90']",-1.0,
['81164c17e7c139517f30f3045202be65cce91f70'],0.0,0.0
['903e6f7559135d1f38b01ca0782cb3dc7f91a526'],0.0,0.0
"['12a0c764489a69a0fc516e0dba1443bea89d712f', '25847fa2e1949cd635d8fa763de550c1a9e19e54', '33c2f6d48b7e7bb5e22bbf9ee995811e27aa7ece', '41eb3847f205f89a01c2d163e1939e0b319aa76a', '43d379f80ed82de6bc0985c1efbd092c870aada8']",-1.0,0.0
"['81ea2531c941dfb4d1b0b7323daa11295c17ba42', '893dc95e59cd1e13c74c04dd1b617eb95dc150bb', 'a697c1845cac765de4ecd32c18b916d57bcd96c4', 'b47799b17b0217d6ec67b484b3d3891422ec0df8']",-1.0,
"['a93c7e2ffaa410063a6322f8bcc1492888fc205f', 'cbdeff440f2184fbe4d942f14539cb49a1681af9', 'dc27f79093ff3839fa3e65b747d5840d3f279bd0', 'dfcb61c49de1b494ae3d456f58843ff67d5972da', 'e8fcb902214a379829a05d9afa13532d8ca66095']",-1.0,
['24503622a170077d55acdb36a693f15511452b5b'],1.0,1.0
"['29c27635270d59a89242b9c12a231562840d4b20', 'df096d754fcb94305c0a934d2daea02d8093e5c0', 'fbbe74bb35fea09b8774973bb892f7ab6b060e8c']",1.0,1.0
"['383d1e99702e710f37c659610cebb76696dc3e16', '39109ef72faeda0926be30f9c69185d17156a6a1', '74664fd685b343d65936e81dcb7841d0c25e6a93', '74664fd685b343d65936e81dcb7841d0c25e6a93', '80fede0b0e018d29f53e1c779fe3050d91bf43dd']",0.0,1.0
"['14aba241116950e264c3c53dfc589666ea899dfc', '269514683fd6c1f192b46afd89610f816fe584cf', '51ba3c135bdb71091f8957b49e603bb4261fbf7c', 'e802ed658b6bacff7e1eef3afd69821bf589eddb', 'fe859e65c6c99b81f5bec3ba6cf9ad821efd6715']",-1.0,
"['0e643f9b02305d425923c3c4107550dc82adcd0c', '3acb59c74cffcd69075c29ab4908ce34a8b9cd0d', '908c040ac36c43d2e898a60595cf9108dc35db3b', 'b94b1bb9f6613556637ab2916e1234f1b8495995', 'd971e0c08b5c91db631758e65198b73e32a02b68']",-1.0,
['1535dceddd12935f524626def0ee2b1a146de73e'],0.0,1.0
['f71d3e023f0a4d9576cef8a51b8321bd32e32f2b'],0.0,0.0
"['4c29c5f6ab7ad786981b1e3561f0fc92838a8c30', 'e459f624b092b41f9e9ce33d0a60b18cd514d1f4']",1.0,1.0
['0391490ee4e82376518a4d85115254bd5131176a'],1.0,1.0
"['253c2f4e92bb49e73654b42b5a67b7fcfe9003b0', '33403a1fecacdb0b73272e79dc506f49320f66a1', 'e59582be1a6fe928b3a4893919df49a025fb0111']",0.0,0.0
['3d0b6ff3f7bc18974dad075fb99618050d63b667'],1.0,1.0
['bf6529d0717f7fd2a3bd5c56b52b09bbd8868dce'],1.0,1.0
['cc81f74bc6325a7fa64fcbc1bdad7c409287f222'],1.0,1.0
['8f592fb779ea1abd39c20bf581d8de293fe812fd'],0.0,1.0
"['3c4765c318e923bad59e6859885d7e12e0bdc94a', '3d4b23a99e924d76c2c3bd9fa588ab5951154b97']",-1.0,0.0
['ab7c6887793e454d2d580a4b815c21f317d24fff'],1.0,1.0
['bfc7f9026c8a94444f8d25cdcd430160f4b1744b'],1.0,1.0
"['61776089b0f052d0b145e1addbd4a80781c76a89', 'c0c70de2153b656ca4dce58bc7e5a04c3f2a67da']",1.0,1.0
"['6b388f6e8c2857bd1ffc2b929139c02e765bbd74', 'b3cca1db3a6577490130aa13e2145e0421eaf56e', 'c12d992b05a137b1f003e60303c166b7d0693167', 'da61617dbc2e2dd259f11e7a7d3a94a82bf16610', 'f1720effe79eaa5865649314ed52234e5f93508d']",1.0,0.0
"['3934336b3b7ab452232162ec925e6f5ce4a2717d', '6554d58f6e0856db7762189f9b85fb42169dd130', '6b0b5491a0d684df15dd3c5d3694eeaf210b85d3', 'cc44ce95df273f16404c2d67e6bafff37d7e1319', 'd41c086abd63cc1996fca37093646c5a5732baf6']",-1.0,
"['0128b7abbca65caf412516e397966bb01eb735ee', '0c02a891b97abdec9a4d590ca1b56dfe98d9dc39', '1957f957ef1375d010e072b2459b2dbe59b56e88', 'fbe24ef56a3efec5abda293b883c5910d9294d82']",-1.0,1.0
['084c57320b3be2cbe1d02838dcce144413255769'],0.0,0.0
['5a0ab7f7925ea6229f1f0019bc02ea4b9526c0c5'],0.0,0.0
['eeed2e40f928914a909307133db357dbda7acbfc'],0.0,1.0
"['01980b4c434184badc06019286ba759364b93e63', '9682e26eecd33df6a49dc5a2642bf8829e12ddd2']",1.0,1.0
['da2655111d13def678d92ae3b77d290efbe3adcb'],0.0,0.0
['2c45eb848a89f3f3c5e0c866b10ab03226de3831'],1.0,1.0
['6faa03431b78ae07a01e91b6824f8a92e61f4d97'],1.0,1.0
['93cb6117fca2102ea0d8e832354fbb941280e227'],1.0,1.0
['0ab132b7124d4e30a0a105517294d8425ec728e0'],1.0,1.0
['dfa304b0986168540ba0933e72aa105fb3cc9dd0'],1.0,1.0
"['27a49edd3484483f153403976fe4905ad90bd8df', '4fbcc3b31882fa53409a026fbe16de00d3f6c8ed']",1.0,1.0
"['3163bddd618009d75fb3f964d505fe7f95f1acab', '344923e231c777d1cfc0ad25e77b59d4ef20fed1', '87f87b781ee5d0ce578c25085f66335c17de26ab', 'aecf6e1cd59677699e676a06f821595bf51591e5', 'd655cc5c28d4cbbc37effd29dc84e5980bb88039']",1.0,
['ea0057eb0c22d354d877f3de03ffd3d27045d78e'],-1.0,1.0
"['11ac394a52b4354c426467572b537ffb6d475da7', 'ecce87a9a75bdf42a81b6a608bc66e58b3670af7']",1.0,1.0
"['23c494c8ced6448246238f233511f19e912291b4', '33e6cd619119c9eef6404b49e6747066c6d3e121', 'dfec35fe478d8632da89ceab9a71813c31f3266d']",0.0,0.0
"['1a55e559984633e348689a7d3e59ea6dc04973e5', '3807e2c2d9d4bec98fd731323ff2032c6e964531']",1.0,1.0
['c780d2a32b381f8ad6c2cada2f5005d99c99f68f'],-1.0,
['b05e38bb8c7cc7ce7653302f3f210c57cad5def6'],0.0,0.0
['d42569d766fca27c3dec2c3cee8e7718c225e72c'],0.0,0.0
['445fa191fdde8cf17bfc90d42b9812f7ea611f59'],0.0,0.0
['db3c79f7c233a052f69bb855ee20a01ff6f52d3f'],1.0,1.0
['86a54bfddcdfd54bd73fbd3aee65a799a312199f'],0.0,0.0
['e2682bf4410388b21837688acb4282e91e02f21f'],1.0,1.0
['8b8f9125cdfb441236ae4615b5a3518215067c83'],1.0,1.0
['daa4007d787a457eaa8e997933cdd1c7ac5ecd80'],1.0,1.0
"['92567fe1165f2eb81a11c66d0d966d90770ad213', '98b4e1cb0d83d532aac5231fe9a5896e631bab87']",1.0,1.0
"['1f49972d242b71fd8faf88da9edea8d5222fa1f2', '373dff6c0215e2fad437e8ba0e73cd70edfcaeff', '4e26c0ce6377c5d5cfc4333dad89b6dbe1236498']",-1.0,1.0
"['5e060055912fa2fd75a3a98335bb6b3e9530c523', '71b34c3a330ae59138213921156a728519c21bdf', 'bb91e85af585f7664d30308e652a5c211b2269a1', 'cc04bdd026b7e760d82c21a8baf10e1f3c14f45f', 'fbcde62ec5c93c09ec14cbf6e85c40357d025d51']",1.0,
['a5907c9c897673df450fdda5878c8f499d80ad4b'],1.0,1.0
['6e4cc6db4793999b63c2562f7e77baf04c8a1aa8'],1.0,1.0
['38114a65d84d6b55939c1b0088b366558f5cd312'],1.0,1.0
['3b13f37b44373a471247dd973a536f13fb25c50c'],1.0,1.0
"['2b6d6e1a79cfebbce1df5f4bfdfc15c7c2b6d733', '4cd5d82f9d51d080ed6f7ab62867c6006ee791ef', '661ffa527bc137dc9c2c8c8a82c914f7588bb80b', '6af300be24549743d99765468b438a5f4ff625e0', '6ee9c4b27a561dbe7a4a6de638ec01037ec99105']",1.0,0.0
['84c93a370a1f33c61d970fdb50e7019e4eb989cb'],-1.0,
"['2aa20803c7c94f282c0f5d597e39e562839da649', '39221190fefcab34d973e0f94191f3066b91e63c', '6e07672b26805bf72a59b2625e3f9cf41d601ad5', 'af71e143094a2b84d6d3f0fe7abbb7af0a6df5bb', 'ec079574b5bd1061c44a35edf90e8e7b24faab0b']",-1.0,1.0
"['816cdcea696dad8aa4be8306b8516a9a1fd8427a', '89052f9b04784484d4954404cd9e410509a80ba3']",1.0,
['59635e81ac313c1478e58e1d4d7a37f4bafde52e'],1.0,1.0
"['030ac57c6688744326542a8d945897fb0010939c', '892282a7d8e72e7b0650c81289178f4fa9ff3fd5', '8e301d93663ec9c7026c49f577ffac066809c16c', 'e32bcccb31772f54ca0b74c8f5c69f7ef7556ab8']",1.0,1.0
['889dc413df4064d2d202fd0cdc0ed518ef671ee2'],1.0,1.0
['41c046308cf196b3d031d3aedab9fa6b4a75dc92'],1.0,1.0
['52635d19de319029e93c93c7f0d44a923e4084ac'],0.0,1.0
"['176d315d2347880aa63c1fc6261f69fe0de17286', 'd0e33f7879ea94d1b6f1caea6f35548cc86f6308']",1.0,1.0
"['bcd6a1cd7756a1fb235345e3c984fb893842aec8', 'f15ce68097e1b948cb826800ed1582188efca487']",1.0,1.0
['76cd070e2d6b231dad876dca7a9df8785efc757e'],1.0,1.0
['c102a64877f4f98a887c8751575a8f9c4d38b244'],1.0,
"['3b13d39aba8454da2dd212f55d9be25b87f2bbfc', '84ea18843aa7fcecd3c4296e708aae5e0d30a440', 'c5b1cc21b3100882d376138f082775318dd552f6']",-1.0,1.0
['233774623e6bfff8e77c3b074555082e301abeb2'],1.0,1.0
['8d9785d718afd3db40e3c0139c1937b3431afafb'],1.0,1.0
['98b6461f7ca4b191ea3ba7f7f5ed79a2e718a986'],0.0,
"['0bef33db0c9eae8f4c4beed5939c088f50071a19', '5f29d14be65740f747bd1763dee0d4769df96ec4', '9d8d0a8b0f530a92fce01de4f3e571591276e388', 'a132e29c246ff4a6d88ff333d6cdd4bfba2f901d', 'a52f95278bf0e7d3801c2be46e513cfbf73bcbd6']",1.0,1.0
"['0a62e6eced88111aeac8d32f9392d815369f3623', '26169046035823b8782fb276a0c86ede8f2553ef', '66e382a25bc6a476a2432d4d830e660e69de4657', 'af120f632b066c9bf7f563daceb71ce98b78627f']",1.0,
"['8fcb2c8fdf7f99c4ab9085e93c9e378684ab0bbd', 'c1aa307cc0f0a74b8e2403e8ecc38fb9e3e31c20']",1.0,
"['0155032532f3b11702a576213a32afaca2947785', '2141f8b185ee138010ac8bb1c22922e5b38ae7de', '8edcbeff29c3413a07deb8ebb76ffbd5366eba9a']",-1.0,
"['2f2ebb7bb6382344f40c758ca66f8c2bb8edc982', '64feec413f9a0b71612eb976d46f54bab7fc2b26', '7b54f04ba29230c3a6cb8640a11ae636021a5077', '8187a4ce20949c833cc5359550fa730787809482', 'f1d570ff18933b59f1618ca8a001cd9e40b0c087']",0.0,
['b7f848761589db1c99e1b6d80ba04fd9f0af75a8'],0.0,
"['0179d4d84987da76c517de4e01100f0e1d2049ea', '1e7e9534427588ffdb770c6198b870156eaf2a5d', '490c2e0f19c0a29eea82e96b44fa9d1c4763e395', '4c2d7fbb8879037e6490ce87a63aae4b3987fa8c', '595beadda7ffbd4651d0db7d4b2bdc0cbfae1de5']",-1.0,0.0
"['7e0f1c08418275a6635fbd7c5b4be5f4706cc89d', '803f219160d1c710240f37e141c593e3c3fd82f2', '94c6378c6e44d93754dc657e86910721dc3cd5f9', '9e6013c4b73d15e0b65ad62bce7ac94d50ef8ed2', 'b49f9d5a19b8ad17a7056f7b76f60639f8762551']",-1.0,
"['bf25b8118ef25cc39fae3aa97819f5a422e3ee63', 'c4f9de2d2499ad049669cc781f61d539efa58a95', 'e89a43d1d0efbf23dfb26d1d3a863a4129fd3658', 'f0aa35a367c7eed22aeea1531527941bff1b788d', 'fa2fe986e62a24bd2c92a98c56cb31eee79eaaa4']",-1.0,
"['09900d4fe4dda76297f748ff03aa36715332f223', '119dcad72d5d7410115e7dc9a4a1945714e7085b', '69cc204d6fa1bcd6c3ec43c81fa2b9e21f26bfe9', 'bb8b24506a97014cb04bd1da1a83572537386a06', 'f0742db69b2911f9277c3d9484fd8349e97bdc4c']",1.0,1.0
"['039b167e5f7da04e971d52a98279280c1ffe4dce', '20db8f03f7e98d31eb11e58ed9f353236c450f03', '455e96485d6e0d5d69ac2ebdfa1057faaf15a20b', '9df6d18ec7e7a34bfea046654ce2bc2bdb297c96', 'b4e3e2b65230147857bebb86b397b72287731717']",-1.0,1.0
['ea116fdac73662e79fba208e28405f371b5d3525'],-1.0,
['40a572173aaddb2c5b3fa4a7be88e9c7ad68a318'],0.0,
"['427452c83ebfbd04097aab9f895d3303c1bebba6', 'b7ebe6bb0321389df9c17bd34de53624f6352a28']",-1.0,
"['d1ac7b68da01f984ad0c70833128c40d74d8c171', 'd1ac7b68da01f984ad0c70833128c40d74d8c171']",-1.0,
['709d54f98df17b15df1540584cdb47542876f1d3'],-1.0,
['d859cb1bdb62addb14615934763c2c2cf94cbbbe'],-1.0,
"['24d04a45d7986561675677d498efab4585989ae7', '3fbd1b10f1daa660a9f880b3f715c616ab3296c0', '73e0af8f133bfa7ba78f017113f4bc8d33b32725', '8edeba9ab876c2e00550626b5e928e824962d8c2', 'f45ff3311d821d6275b376d33b95d33314070915']",1.0,1.0
"['1a8a41402230a88bafb52d64b1d3d1173b454296', 'd75276f9d9b984b486c9b800ce01147533a569f2']",-1.0,
"['1a52a0692363197a6ad0251f6a4af3d96726965d', '2078edb3f8a903b4a54065d2ccdaa612d59010a6', '538c5c42bfc63c986daaebaac59f7b525e0dea10', '8b56d76490ce89584ca875b04a75eace722b55c9', 'ca098c8929e36723517c86f921b5f5194dc5326b']",-1.0,
"['160a2c8f5f2eb1914b55a29ca5c0d1b28dc23630', '6bc76743ce761a8cfe642771f165670fa63022d4', 'a10b5c215ea66bb6ef2b954db23bc7ae0c0b92d1', 'db164c6d9770577735dc17c19076e4ecabd37337', 'ff907904d9e9dcbc92576cddc7b149082be0114f']",-1.0,0.0
"['a012e3b98bf9a6539a2629f94565c4eae4384e2f', 'cfcbdde5f8e8e34d24e1a77c128752e5d9294e3e']",1.0,1.0
['e5e330c159ae010819fee792877e38aa8905fee1'],-1.0,
['974d7927732aca1e80af675b98273854f95fc808'],-1.0,1.0
['57187c7e320a85347aa81496c537a999bc0f1005'],0.0,1.0
['f3ceb1edf315ba9f1c759bbae9f5f5b52723d966'],1.0,1.0
['8a38c2dbe2a4b3b9a34619bb135bddbc9c08e698'],0.0,1.0
"['056b76c0b9e75d3cacc330776b6615f7c92280ab', 'afccd4851a02d9c559374c5e7938c53f6ff833ae']",0.0,0.0
['a06668a68b3856b9dcf509f3786d6b1432b6ae9d'],-1.0,0.0
['029700e4ab12081ff0e09dce0b972438060ce852'],0.0,1.0
['f4e610bb987d9529faca1f0ad1c339d3c4b3642b'],-1.0,
['a130a75e10f70eeef9c058b9c95079b3bf804f4e'],0.0,1.0
"['50b15844572425b9b5c953fdde7978862ccf7321', '9da422579f6c342f53119ce0d08b7c611acc4817']",0.0,0.0
"['6d3542c32891c064efcc4a06761203b2f3c60a9b', '8049b1c7fcccf16eb8ce0cbd97166147cf93ac96', '97d506020c98cd58a0eddcc5a4b583fce8a0076b']",1.0,1.0
['88a1d5b4b983b07a2ea38bb3d714ef30833632f6'],0.0,0.0
['7b08c3dac7f74f1698eae65f313879e64fb7cb5f'],0.0,1.0
['1016376bcffeec0c63e6e22082ff923c473de68b'],-1.0,0.0
['2a99ff46d36eee1933a67bf23a73ed59d8771e0e'],-1.0,1.0
"['6b5a7f4b6481b4cfe0e98d1c2b529d510e8a3c56', '933ebf15d770a5cfae972a9a4090b7a616327512']",1.0,1.0
['f91176df0c8f5ca7e130bbbdb1445c0078f2bd8f'],1.0,
['80ca974311325cc459d81afff67414177dfb86fb'],0.0,0.0
"['8570ae164448e88d370eb6abbc897665eb133737', '8ec6d89b064bf5329fc2982e4d750009d8d7710d', 'a0aa114f8aabe85b2fb9e312456598f84c707e23', 'd9e0ab933e01f1b781ee610ba646585d72a8154a']",0.0,0.0
['fa4449dba7eee426a210b59d637f465a0b53c0f2'],0.0,
['081de197f2ddd08d738a62fcbbe8b9437d93c9d1'],-1.0,1.0
"['302ca57c66ca1e46fd587326adb58c6bac810b57', 'afc7049356b09930ea961820cc7219f82436210d', 'ca2a9b2dd5d2c52da7e2c26ea8febc35d795aad5', 'db9fd145e755ff7287a89d4f628990e72629323b', 'fed1d88b89da710c77baf54ec55c7a07e919277c']",-1.0,0.0
['059c75488d95a04b4d109bb65e567d751a76a0aa'],1.0,1.0
['b306d8e3e9aa6f1d697ba1ddddd4359be714e649'],1.0,1.0
['722ed9effd636014072a0f4eeb86f066c2be5d8e'],1.0,1.0
['88370025c8bab7a578914156ca93debff5e9e57f'],1.0,1.0
"['60b65992418ab7bf7d274534ae21ccd83c9148c6', 'd27c48b68e62442cfef3b9df4f27de86951bc2ba', 'd27c48b68e62442cfef3b9df4f27de86951bc2ba', 'de374c37cabadd24953e666c68b00a56bd0e3388', 'ffd3e326ed46811048fca541abeead607211ce81']",-1.0,1.0
