cm_,merged_PR
['bc09c31c428d3138bbe1d058df73fb1cc1d479cc'],0.0
"['b06176d3705c7779e720b2b314cd278fb9872915', 'bc09c31c428d3138bbe1d058df73fb1cc1d479cc']",0.0
['b231e8e63c0762eab07d1dd3b95259f7016bb61f'],0.0
['c15a6b784b413a8117c19395524cf6a7da22579a'],0.0
['706cc10e24177e9b9fae87862aa8bd4d4fad310b'],0.0
"['3ac12272ac59dcbe9334e23c4be289585b93f45c', '78180aaecb11158131e186fdb6c573fc2437944b', '7d037e40e1314fadaba4b11572584ed7c8feed54', 'eb3dd181418acecb3ef99fe00ae7eb4bbfc5dd13']",0.0
['f8a8d61720d96a5bf2c3548d70eb38044b30b1aa'],0.0
['a557ebc73dc1fb66507b4fc4b9c32cab7ed7a280'],0.0
['da1e1e739fcc696555752699eef40f82a48390a9'],0.0
"['31848d6829fb5748feea2bbaffc2bb951ecc6ddd', 'b33bae57970a2d9e480848ea3d6340eda505cb6c']",0.0
['7ec2c8d53c410e98a8370f626ec5b3cc0543ef70'],0.0
['83bcce08fa01544a7687f6873fa1c9c86d4dbb6b'],0.0
['e8535e37d7b21c000a038dbbd0d298005e4b1780'],0.0
['30585010a3b601ab35b3e8c45064afde84a6429c'],0.0
['23ea0710e4392b1aada1a246acdf1f02828e5844'],1.0
"['c26fbc1f557880f250a558d3e2225334ed8ba598', 'e89e11ff8d177b17a1f5609883c43102512e0f1f']",0.0
['5f549de1171aa9b1b4bf8d503d92ab5905dad043'],0.0
['56955060642a05c7cf30fafebce647781f9306ae'],0.0
['53d0c97b069f0f6f06f0592318e6a8bc5a8353c8'],0.0
['f3b393258e14e8c6be43ce4c2041926c698cabb7'],0.0
['3244f03c214406d8a381eee8fd0f47748e9e6c4c'],0.0
['31b709c101246927e0516170b5a68a12498d5ff0'],0.0
"['31b709c101246927e0516170b5a68a12498d5ff0', 'a1d7071c5ee1f0cc1ce608d7ca805503ff03c7ee']",0.0
['3fa315a3a75e4faf8fa197e8d957540d5d7d0f73'],0.0
['5516d1cbe6772a28deed5d7c0bfd23e277e541a9'],0.0
"['6e054d7c0f31684e40797e11042ef0961e2ee0e4', 'a9a38820b147762131d51191551f5361ad1dc310']",0.0
['6e6e1be9e9984b52b0a7ed9c828b3089dbcbc079'],0.0
['0f805922cf011984b9fd82a04d96296657773e27'],0.0
"['669d31dc964bed429e499f444253e42e718173b8', 'd96e19f887c4369f4c7e3af55dec2d8031246886']",0.0
['6786f0349b89e7f7af33676bb3a7c838559aed62'],0.0
['30a1a417fd3492c1297a14bc666ffac5bb78fa5b'],0.0
['6643044c4e252424a1ee0c91307ab0a7806da162'],0.0
['e6bf4f517b0de10141e69668d74f8776ed26c492'],0.0
['561186a075a1c5125959285e8c638a2e1c46364b'],0.0
['489836d70117ae1e6df345d4a4c2b05d2b59b74c'],0.0
['39298caf51178dbd30a37fcb724edbbe8b299103'],0.0
"['437a8aef35b4cb4c81ec71660c5866ad9ea0e6d4', 'b3596d5846f681419ac23503b80d57f3c1297539', 'c29b264756172692e81b5bb35ab4891d70d21e7f']",0.0
['486e88809eee190e51717891bd0585a404e73209'],0.0
"['7ec8cdb0333fc9081cc31052a225f0dff47c5bad', 'a0a6d82ab4f611d3b162038d5d39632990a0cf86']",0.0
['550b0c915cded4fd2de5bbf36cd31c931205e5be'],0.0
['f04feb885cb4c38c21bf347c2752885a995e21bb'],0.0
['a8037482853dee8c936721591f76a06c79e858e0'],0.0
['6cb2092edd61e23a3458a45991b4c6da82b4e11b'],0.0
['e632c3ee45717d777e8b5d684ccbdc2a1807d3ac'],0.0
"['d034a7c05b96a1cde26b3ca57a6547b1ca8c116c', 'e11d101f072cdbab342d810c330ce9d9609c7844']",0.0
['c7389bf1db1d295ef871027528173683ba331bfe'],0.0
['1970f58af7e17fe79a429ac38c1d54544f1045d1'],0.0
['d7467229eedfd544a7c16a10b5e0a88e6388460b'],0.0
['9af1fef4a8a1a938e70fa23ab8331cb0f09509ea'],0.0
['2df54818dd6c837e6f7c533c304adbd7614d4b19'],0.0
['15a7d3f48ea24e7dfe1d52cf78d7c17dca4aa7fa'],0.0
['e2f53591313c25d54faf713cd39f87cbf0d0d2f2'],0.0
['3b7d2d95b6ac5fd22903c6950210a61799d98db0'],0.0
"['34e9956c5a7749ac56302c4bdff504eff8b8b247', 'c8d0c7023d6a19d79ea713aaa1ac7844c7781d79']",0.0
['dc08a505b2053233cc8dae512d31fb213b087c98'],0.0
['8f5d9b6639d4570c54fcf329a2bc61a2a820bf7d'],0.0
"['8e9ba49b17895e04b39072d2bffdde6ad422a312', '8f5d9b6639d4570c54fcf329a2bc61a2a820bf7d']",0.0
"['8e9ba49b17895e04b39072d2bffdde6ad422a312', '8f5d9b6639d4570c54fcf329a2bc61a2a820bf7d', 'd5dabe97ae2f24d490c467587ad679dea3457c57']",0.0
"['712c12fddedbe7ae3c42dbb9368d101b420180ae', '8e9ba49b17895e04b39072d2bffdde6ad422a312', '8f5d9b6639d4570c54fcf329a2bc61a2a820bf7d', 'd5dabe97ae2f24d490c467587ad679dea3457c57']",0.0
['a84eadbb83f0caefc3775e2413914bb39fb1ddda'],0.0
['b50087cb491830d5a32e523f98373440a8d95bf9'],0.0
['62d32f4c99d9e9f40d92a047d71a3568390efe6d'],0.0
"['1b5025ea5be76564dccbb299598708312e0905c0', '97ef4477d01725ded6082a474ca3d055cac954b8']",0.0
"['8e54ae076a78a23eadeb477c8f03acba8ea49d23', 'e75d5083ae58206ec8057532def54bf7ae75870d']",0.0
['b47be9906d1fee6cd2b5c73de73215627fb71d81'],0.0
['d5e19640c6b1cbebdc5785378aff7b2f9a206c7a'],0.0
['c55b98859a0e7d7f5e382e63079662be0a93e43c'],0.0
['0c777e8cd860f02b2e0e72416cae4b9201b7f98b'],0.0
['222949da93d422a9aa2fc35536e15b8b3a62d8af'],0.0
['575c891ee6a95497e53884401fe7ddb0e2922a1d'],0.0
['aa9cb1406f7f766b006dd9bc79905786253036a7'],0.0
['098489c80b1358eb16251f9e18dd671f82e3d803'],0.0
['34e98ff8b4d080f965d6517a2c1a56634b58149b'],0.0
['6bcb45e072203901bde8ca9ec139b9ab22df6d3e'],0.0
['18e35756614d6474f4eebb6888a4b1f8fcc9bde6'],0.0
['e66fee95402fc19100e327e3a0d5829a16531449'],0.0
['15baa4f555a8c9e9cc10a328a217a752936777a6'],0.0
['62dfddb0997b159cc2f31cd9d7c4e28c84897edb'],0.0
['f2f1e88a36e9fb2c4f8fca85a69b5e8f7e728cd7'],0.0
"['5892f76a080cf65951015fd7088c350f3d5ab11b', '62aa7bf72c97c2662f09135fa36b294950ff76d9']",0.0
['74634b38b8817ef6b63a55bc0b48165d103dcaf1'],0.0
['1391a1c5e1a0fe6faefbb1536a3fe623e7202a0c'],0.0
"['0b6a62e48c47df2713c2946a20708026780768f3', '3df4285e3bd1a6913119604e6b9c19c9513935fd']",0.0
['8a62975e3067cc30545526fa89735f8dbc2b8c6a'],0.0
['df07b21aa8ca4a48a81890b577b91c33ce412e0a'],0.0
['792c581d12f1e1c084a79a06d5eb5d3a5df1f605'],0.0
['bbd4682454b51d0c18f710057d4aa2dbde4e9391'],0.0
['99ccc3fdc17397da4c8424d97440d1612d839426'],0.0
['3b17308db7489ab27b494a705b317e07a27c1102'],0.0
['8b091309f25dd9624d1a8f303238f1788ca5a7bf'],0.0
['b757aa2ebc743c41f2721a689305975ea7da7a31'],0.0
['bb3073a45b3c1cefcc1152158a56bf65e39d7a52'],0.0
['2ff9ca3ef131fa842868bebb7a4288e6c7aac096'],0.0
['f6d3051efc0522e172821ee41ed94262edeb13d0'],0.0
['2291fb53e949d785ae05e1b68065a6c6c8ca670e'],0.0
['38fe56a13fe43536851075da304c7b0a72d3db14'],0.0
['140ddacbd972a4ca82dabf30780aa663922fe5fa'],0.0
['a0b2e59137ce3f9c8da330ff3cb8a7cd8eb68977'],0.0
['fb82ee9e8f32ef0616214680897d9db9843e0171'],0.0
['6a46da47dbbd2bc95478ba0db176472b3c0d8d7b'],0.0
['fc44a3418ee60484c9da97a85a00df71d0fe9bae'],0.0
"['45a36e68cf6a11e4f5ffbf455db676b879a12fef', 'a19528910f7f8ba52c4e28744b655c796f1c4d40']",0.0
['2b9622a6f9baef09fc79044d617c455fd5e7ec30'],0.0
['b220983f8d5bf9cefe924cc5d9d0ecc7c5a48629'],0.0
"['0ec944ef7065b0af2a0435edef84bf8cf52c37ca', '6fbc2e89a2eb8476252d91e3c3b8404278b9f743']",0.0
['91a74bce72f04852be4de829b6e3ce21b637dc07'],0.0
['8d9bb60d4ac0617c25e690ee64de9d58c416c30c'],0.0
"['28f9cc04de6678157a14d91baa45b5263f12fb33', '39c80282cd818199d16071109d26a7c9c2088470']",0.0
"['afef96077ce4b89a9ac8727af6b437b9383d474a', 'b9c0de3f9a14dcee458a9644c03ba00f2061f177', 'ffd8972e868658920f37e7e5e69fdfb545340913']",0.0
"['afef96077ce4b89a9ac8727af6b437b9383d474a', 'b9c0de3f9a14dcee458a9644c03ba00f2061f177']",0.0
"['9275c5204017517a15562fc36fd44ad301842a4e', '9ff769a1af43023a3a663166870f1e35684113fe', 'afef96077ce4b89a9ac8727af6b437b9383d474a', 'b9c0de3f9a14dcee458a9644c03ba00f2061f177', 'ffd8972e868658920f37e7e5e69fdfb545340913']",0.0
['7def208a6e6d11fe48d0c3a45e03c9f57c3a503a'],0.0
"['5638bf5465523fb92fe2a6d570963e7af9f45df3', 'ac4e9a76fa2cdad8839db6eca9bdffa97192410d']",0.0
['e8daa3633b0578f3a58d99ec38f4f099ee75ea20'],0.0
['811ec6e5e4ad50fdf4e063c6ef7f3edd3416a08e'],0.0
"['1d3e926e557313064b89bad7e58a2d953d1d579d', '2d9cefcc85e76cf7be5f6f9daf61bc3600ba3c77', '5d667a20fadba0cf9c9f87a1578243735fb06164', 'ff760248d7b518da5d41bff2861fd095a8400247']",0.0
['a6a3a62519e7542875bdb211b265269c487d588d'],0.0
['a15872b7ab57005e8b8609275877cbce5ac7f183'],0.0
['3d4bf6cd7826e89e457adac63e83fd9a14527c91'],0.0
"['6ba09e34b4ed9d30c1e1c69dec1277a883f3e39a', 'cb38c5cf805d8e997c9249ed52616861549c8e68']",0.0
['d1637b772b3476cb525962542f0f38a0d36bafbd'],0.0
['097127fdcf98ba93142ded8f8463c3c47906c154'],0.0
['f9b878515515a1dc8dfce6246a076fa4fd637c0d'],0.0
['7540ca30e409fc67a2ae341024b3e1553498937e'],0.0
['6cd221bb8b5fe96f7de99ede3c698ec10f73e690'],0.0
['41aebc45058283ff35eafb31db72555f41c08623'],0.0
['5d3f9476f1e28a67c89329884cbf882749d7ee06'],0.0
['0e5ec06d4a91241d8f27eb7f71dbe5065e4c7d48'],0.0
['fa5d781731a6f17214795eddf8e023eb277ee9be'],0.0
['b1aa94ba795a3922f37aac4dc08a593deb7db794'],0.0
['bcbf355e8d75d63f5b6fde7000601add8ff67bb0'],0.0
['42f531d3d9a03bd79aec987cd51833a20c4ef871'],0.0
"['a9b892ff9807831c890dba5a555c064889eb8787', 'fb6cd9f16ad02ed291c5f8a5837a8173387ba376']",0.0
['b955ef603d8394e6abee77beb3f727ad6f7e0073'],0.0
['0f14fa1d6436793d028e92e86e700a7a8012cf58'],0.0
['b60e92c89e04424988aa4e00f0479f5df15ca088'],0.0
"['179af0540393b1e15806cc6a97ec6ad138b64aae', '8e92a6db25aa4fbec7143d6cbdf5cdf8a8238ef1']",0.0
['a2c0ca6390c66e62cf5bcfc2a53bed86018a2cbe'],0.0
['2d77f2758ccc617a1111f50ece4ef001e20a0e0e'],0.0
['f274bbfcce28bde2c282ecbd6a6a226e9afd5205'],0.0
['c789c0f836ecb0c9c95d810a25ccd8203122e32b'],0.0
"['6b9a697a823fa6ea9143a79341c26a2dd7316dc9', '9826d11b060098ca66c67c8de00f469af3b78425', 'bcb5abba68170b48525e28affb4a8b85b08aaf1c']",0.0
['315f4ed7cad1f87a4e1dadf0c038d22526399a98'],0.0
['660d82e943809146788d1532a1420e567827bdc8'],0.0
"['2182c879b6c41ac44014ebfb0ee2bb9065a870df', '908fdaea2370ea101780bd5b1bf44baceab54581']",0.0
['9b21e0db2e369d60a331c6e0f4c803b76af2689e'],0.0
['93873404df1a6140afda7f3fe6320bf3edd65749'],0.0
['6711f3df3b6fffe579c191dea84b6b6c529c5b8b'],0.0
['e0db874300aa0bee5e6764c32534dda17a45da24'],0.0
"['248211f1fa24bc4ba3bb6e100e6a72f42b66b1e3', '7ced3b1b6c8f04c5100cbc6338aeac2eb362f99c']",0.0
['c0a8b74ad969839bf261f95c6053ea7d6434e7a8'],0.0
['98029379aab8aa880f95abb880f0b2857fdbfdcc'],0.0
['47408ecbb9953801460143e1a83d770972e606b0'],0.0
['9ff48977867a77d28918126ff87c044129e80057'],0.0
['ba4a6c567ac8b254d49fe4e140196d3f603925ea'],0.0
['8d6a3f4b9b247cf5bbf76da81537d6bf546524f0'],0.0
"['1bc37661bde6b1acc7bef628c5059ae86408e9a8', '2b49b0fe52b00adeaa48fe0bd4dea8e7f56d7617']",0.0
['d0c91ebb1e735e64a275674870d8b496da8c13b3'],0.0
['58734db7f584c4631095208355089953fa50aa7c'],0.0
['191962498db91489f4eebf2a5a38b20872505e7f'],0.0
['e9fce7dbd80fbba455c0e3152561a48f7ae4681f'],0.0
['602905a4bb03e957c75431eff62fb51ae924f7d6'],0.0
['4669b791a67ec17cd406252d2e653c1c71eea39b'],0.0
['987f96602794113e3342119618d752427a97db3c'],0.0
['9666ced0a0ccb00a4d97e581a7b3c0d8d683a05e'],0.0
['47910a08592aeae87bd0a7d76250472a13e8ea68'],0.0
['1cb0d1813c2a1833a189b1d37261cb51fa82d65b'],0.0
['2c6706c39f85852ac3dab1935b211792fb52bb30'],0.0
['40414decd150df746cb201e276339c83aba157f3'],0.0
['4234fa365379a6004e5998e67a7af56eca3a97c6'],0.0
['721d7a6096fa2180e09803b98989c651d1632f55'],0.0
['cb09ed979a858d9e9bfcae4e16295a1f11b41c84'],0.0
['6afd5bfba9dbe8a39ab840fca54ca52b426c8da6'],0.0
['8209cabe60ab8d862b7fa23b2d64095e5d342295'],1.0
['7ffd574a265321f024c2f1d65a37730abb5513e2'],0.0
['eef889011ede60f2890e848985beb363df9b4c5b'],0.0
['a06e5db852f8e1f82d207ec8a8470152ed6d2391'],0.0
['a38c91849f95e562601052864d44991c80983e48'],0.0
['ec3d43f3abdbdac118c41ea95a9005d11f27c1f3'],0.0
"['03181e6287aa0eaa80daa4c3d76a147985d29add', '1b2d0fe851f331f17d0fbc12e7ba4694adb7a153']",0.0
['db96f77779af1c0ac5d2ea12781d0cab00d6a89d'],0.0
"['00b2403c9c31f608c78a2552b2b7c92fe483f443', '5ef8b622b7ddfe67039caf3889f0e5723ca6f2f4', '6f28f5075ba4c3dacb91a9d77219413404ad905e']",0.0
['65a62e368fc86dd0a9e1ba909809ea23895b9581'],0.0
"['9b15b34341650854ce526df38d67ee05158ebf24', 'ceaed1290374173c4478df22d70b310a537f87e9']",0.0
['8eac49cefe2cb622014dad62422439cf785c5d08'],0.0
['780c54eadb3220791e602f9d02747fec91a9e90f'],0.0
"['02ed1fc7a5666c7c117498e3940e16b28d43520f', '2f2ceceb715c4476f0d502b2109fae30458db627', '89807568da4851cc22acf5af1a208cefc5c53964']",0.0
['9f9eda0f625904901c10d3a353df9a9d7d5aafd0'],0.0
['dd5996ba46aea6e6f96a025370824331266fc0c5'],0.0
['826a467e2f9c1a089f557835a191472ae436e27f'],0.0
['f3aaf9b1a3c8fef61ba1b8505cd73d1272010b5d'],0.0
['7fc230205a6a1151350ec1269353474bf93a1bfa'],0.0
['a77175717430e601489541610a6b3a31ac67cad7'],0.0
['4d6faaf2e057950d978d89b2eb015d437d3edb55'],0.0
"['6725fa7316d60a5b0902ce3dade6237d5d04b5ce', 'b07c80afe563ea96ed0a458a5626793d85ef8f32']",0.0
"['2ad70f231f3f2656deff72fba9081d9ff5489c41', '6236cb37a6539897a217beb6b19f1242262dd959']",0.0
"['2ad70f231f3f2656deff72fba9081d9ff5489c41', '6236cb37a6539897a217beb6b19f1242262dd959', '7bae37ef0dfe4bd0923ce1b137a380c178227a46']",0.0
"['2ad70f231f3f2656deff72fba9081d9ff5489c41', '6236cb37a6539897a217beb6b19f1242262dd959', '66049805c212e95a0e9c8bca6846a3a8f2d22cbc', '7bae37ef0dfe4bd0923ce1b137a380c178227a46']",0.0
"['8b3a2cfd7e2947cf01a8e1512ddb157f5437b852', 'cc0c4651fbef7968040f613f39fa5d094c3bcdbf']",0.0
['f105d41788b882b03d6266c7821da914d05f7950'],0.0
['4ee5e11f472f9fa08a112a4b8fbed2f6fb28bbfa'],0.0
"['5cddc2a7751d51c023ee582705fb08ad8d02a502', '7d7659c8a8b9c812cdd5cf02ce3ca589ee4ce400']",0.0
['b8f9e571a6f034be72167b431028bb4c13b872df'],0.0
['495f72d142d59f79d6a9906c6749da5e90a5019f'],0.0
['0b29645f41e0c7223361f3d18026383178d26da8'],0.0
['f503eee0b56c05911de1dda805f03acca4cc1d54'],0.0
['f0ef116e65b0930e2f497b83697339f9e7f0d8d2'],0.0
['a828ef2dd750fe9abbb568af1c46c3e22c3bbe70'],0.0
['c4d4ff4ea85cc6ab3299f65d548e59bd8cbb0f7d'],0.0
['0cec9ebe40f51cd026e4676f80b5cad19daa6161'],0.0
['87e8d1f63efb96603c5ab5c05ec28f874336b523'],0.0
['c55489374ba597a820d03558a52e6003b3f59803'],0.0
['c558145dde3d9c995bd6eeec34e585a9ddebd698'],0.0
"['3e883f139a530c9ea64e03950b39216619bd9ce2', 'b5fa0af0ed39495908828bc2b95701b667026816']",0.0
['17515763b891ea617339610fe92079cefe0efbbe'],0.0
"['0ceb1ee1e88c09b0004949bd52a0bc3c50444794', '1a9c5eecb7fd2b05db17344f57c69452ba133cbf', '20f9e36c85dbd95ed781d015b332c3978b5fd372', '2801a43dd7120a18cc0816efda6cbd120a0b4670', '2f2860143d47c6d54022386ed2e1fd39d379df61', '431ae76640665bec7caa473e80f16470a20c2553', '580de6ca85e926978cc8177174256ed867f771e9', '6ba5ee9e338460deecb43ca9b8807d2538c43805', '6c913e709a5b4b98fe97e9f9589e09d04022215a', '7f5a53cf2da01c78546c5dffcee3bb8dad56e97a', '844ed7cb282f7a0a6b347f0bff1a52f8f5c29371', '85a6808aae4ac890f948b4b19a1cff0a4d4180a5', '94d9997416b144416999516e48e23b2646fd5bcb', '9dd608750b1f6d908affeca725cff8ef0113dbff', 'ac2b6f369ca8220f9ecff64548fc134e07c78832', 'aefe01efffd35866483f88d7d16b2a262ee007c5', 'b4d2a265edc2a618ae32da5c6a5ca50aabae6b2b', 'bdbb534362e4019ea475a5cb561be2272b3a1ef7', 'c60c710231765a4e1581c30346148cfb40f10687', 'd26781be833afe14a7ded949869097b8055a3fc8', 'e717a8c3d11a3e1fa57149369798d091cb664203', 'f0f3c04d36a0631469ea23ef2a18d9d5e1007696', 'f9e73ed4dcef014e9cbab9b8c9d9403ee444a36c']",0.0
['24f742baa32719892d0872fd2a87c66d76381f4a'],0.0
['4eb582bcbe616bd484c5a503f467c8dfb3ade2d8'],0.0
"['58a3cfe2ee31a17bb9cfb91b61854f2678b8719a', '68107264d93be2b73394f27800b522d0cf26826c']",0.0
"['339732646e435680f5e854b8a7159d071a09c77d', '872df165770564592439bf0789eaa5ec77ff8f92']",0.0
['c5e9592fc5d67b914df69f90814a1682c5693206'],0.0
['87b63ac4ed2f7c935a9e6cf3f88c6335b391f820'],0.0
['421e565e5e1057d1b139e710af9a80d083bb4934'],0.0
['ab997e757e205103f55fcde52eca3eddef2be5e2'],0.0
['f597dc2ebc01c75fc99019013c29736dd0d9eb4e'],0.0
"['00fcd99d4acd75594aa4c90fc663bc670bd2f977', '253e2f642b6807c9c24e1c86cac546766659aeea', '369f2cc72445b7e6f2ad4851982d0dd90530f485', '557d381e217d2c7d0e2788ca78d4371ebf51a557', '97a26a2da0805778c442d940471c0ccf733078ea', 'dfd2b2ce12163fba9cef67f1907ad9f7e729d81f']",0.0
['c959fa099ba96d34de66cb2c44eb71535c1c7aee'],0.0
"['14432514c387df695470e9ffea794d7e0de9a8aa', '2ffd3a293b0ac067c8f1a0c165adae7340792c9f']",0.0
['7ca8f9fca88fac4ec616f480acd4b677eb48aa04'],0.0
['a6a1cdc411e3b7eb25fafd61f29e714ebfeaa037'],0.0
['e29c98aa70e79d344496fc4458b3efa99c1563b0'],0.0
